162354 1999_YQ5           L.H._Wasserman  15.5   0.15     ?     ? ?       0   0   0   0   0   0  6667  323 20181009 158.693772  64.826199 343.498895  26.239932 0.31237515    2.64245683 20180402 5.4E-02 -1.8E-05 20180912 1.0E-01 20190529 1.2E-01 20240725 1.2E-01 20200829	162354    15.09   2.6417515  0.2372209 0.4641852   83.832619    10.366608   -44.215473    0.38  10	162354 1999_YQ5    G2354    15.40 +0.15 2455234.9225710   0   0   8   0 "DV--"   5.777   1.441 0.037 0.008 0.055 0.012 1.000 0.337 "-" "Mas11"	     ? ?                           ?  ?     ?     ?  ?      ?     ?     ?    	?       ?    ?   ?    ?   ?         ?          ?           ?           ?         ?           ?          ?           ?       ?      ?       ?      ?       ?        ?     ?    ?     ?    ?     ?    ?     ?    ?     ?    ?     ?     ?     ?     ?       ? ?                     ?  ? ?           ?          ?         ?       ?       ?      ?     ?                     ?    ?        ?      ?          ?          ?            ?          ?          ?          ?         ?                      ?          ?            ?        ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
162355 1999_YW5           L.H._Wasserman  15.1   0.15     ?     ? ?       0   0   0   0   0   0  6335  282 20181009 157.900091 112.193443 311.123621  29.636176 0.25777466    2.61951074 20170314 6.4E-02 -6.9E-05 20180912 1.1E-01 20190623 1.4E-01 20240823 1.4E-01 20280731	162355    14.74   2.6183089  0.2414501 0.5122250   84.966605     3.396263   -41.803184   83.81  10	     ? ?           ?         ?    ?     ?                ?   ?   ?    ? ?      ?        ?      ?     ?     ?     ?     ?     ?      ?   ?     	     ? ?                           ?  ?     ?     ?  ?      ?     ?     ?    	?       ?    ?   ?    ?   ?         ?          ?           ?           ?         ?           ?          ?           ?       ?      ?       ?      ?       ?        ?     ?    ?     ?    ?     ?    ?     ?    ?     ?    ?     ?     ?     ?     ?       ? ?                     ?  ? ?           ?          ?         ?       ?       ?      ?     ?                     ?    ?        ?      ?          ?          ?            ?          ?          ?          ?         ?                      ?          ?            ?        ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
162356 1999_YA6           L.H._Wasserman  15.0   0.15     ?     ? ?       0   0   0   0   0   0  6775  401 20181009 129.454817 101.891299 323.068170  25.980052 0.28545411    2.65257644 20180506 4.3E-02 -1.0E-06 20180912 8.0E-02 20190531 1.5E-01 20251212 1.5E-01 20251212	162356    14.70   2.6522684  0.1989474 0.4669589   83.334547     8.582340   -41.659561    0.10  10	162356 1999_YA6    G2356    14.80 +0.15 2455238.4965670   0   0  12  11 "DVB-"   7.053   0.371 0.043 0.009 0.064 0.014 0.861 0.072 "-" "Mas11"	     ? ?                           ?  ?     ?     ?  ?      ?     ?     ?    	?       ?    ?   ?    ?   ?         ?          ?           ?           ?         ?           ?          ?           ?       ?      ?       ?      ?       ?        ?     ?    ?     ?    ?     ?    ?     ?    ?     ?    ?     ?     ?     ?     ?       ? ?                     ?  ? ?           ?          ?         ?       ?       ?      ?     ?                     ?    ?        ?      ?          ?          ?            ?          ?          ?          ?         ?                      ?          ?            ?        ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
162888 2001_FJ106         L.H._Wasserman  15.3   0.15     ?     ? ?       0   0   0   0   0   0  6126  261 20181009 197.516394 100.110112 158.735294  24.892573 0.13234375    2.80125725 20180204 7.7E-02  1.7E-04 20180912 1.1E-01 20190109 2.1E-01 20250523 2.1E-01 20250523	162888    15.13   2.8003543  0.1334968 0.4228083   76.809964    15.261903   -45.695311    0.94  -2	162888 2001_FJ106  G2888    15.00 +0.15 2455315.2708885   0   0   4   0 "DV--"   2.920   0.731 0.207 0.098 0.311 0.146 1.000 0.428 "-" "Mas11"	     ? ?                           ?  ?     ?     ?  ?      ?     ?     ?    	?       ?    ?   ?    ?   ?         ?          ?           ?           ?         ?           ?          ?           ?       ?      ?       ?      ?       ?        ?     ?    ?     ?    ?     ?    ?     ?    ?     ?    ?     ?     ?     ?     ?       ? ?                     ?  ? ?           ?          ?         ?       ?       ?      ?     ?                     ?    ?        ?      ?          ?          ?            ?          ?          ?          ?         ?                      ?          ?            ?        ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
163193 2002_EQ12          L.H._Wasserman  15.9   0.15     ?     ? ?       0   0   0   0   0   0  5380  232 20181009 277.762719 253.994802 355.752284  23.644889 0.24688593    2.62795584 20161130 6.7E-02  7.7E-05 20180912 1.8E-01 20190329 1.8E-01 20190329 2.6E-01 20280709	163193    15.64   2.6281531  0.2385101 0.4221069   84.482968    17.132909   -46.715543    1.28  -2	163193 2002_EQ12   G3193    15.80 +0.15 2455303.4983540   0   0  15  13 "DVB-"   3.320   0.266 0.077 0.017 0.115 0.025 0.646 0.092 "-" "Mas11"	     ? ?                           ?  ?     ?     ?  ?      ?     ?     ?    	sbd561  5044 4   84  2390  565.474  452.351    53351.31508  63.336866  54.245385  71.893053  32.469492   -8.728654  -0.1957 0.0068 +0.1150 0.0065 -0.2684 -0.0156  24.67 1.33 21.61 0.40 21.14 0.07 21.04 0.07 21.53 0.45 -0.10 0.36  21.33 22.01 1  163193 2002_EQ12             1  1 00000000   63.336779  54.245323 21.01    3.273   2.406  9.55  ASTORB_20080108      15.90 0.15   206  54500.500000   2.62609040 0.24884705  23.656652 356.041833 253.227067  96.252041  -                      0.00000000 0.00000000   0.000000 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
163742 2003_MQ            L.H._Wasserman  14.2   0.15     ?     ? ?       0   0   0   0   0   0  8023  453 20181009 123.721283 104.110150 264.665473  23.967597 0.33181306    2.73608074 20180306 3.3E-02  6.1E-05 20180912 6.0E-02 20190317 1.3E-01 20210929 1.3E-01 20210929	163742    13.91   2.7378278  0.2481303 0.4521581   79.457587    12.349108   -49.713306    1.47  -2	     ? ?           ?         ?    ?     ?                ?   ?   ?    ? ?      ?        ?      ?     ?     ?     ?     ?     ?      ?   ?     	     ? ?                           ?  ?     ?     ?  ?      ?     ?     ?    	?       ?    ?   ?    ?   ?         ?          ?           ?           ?         ?           ?          ?           ?       ?      ?       ?      ?       ?        ?     ?    ?     ?    ?     ?    ?     ?    ?     ?    ?     ?     ?     ?     ?       ? ?                     ?  ? ?           ?          ?         ?       ?       ?      ?     ?                     ?    ?        ?      ?          ?          ?            ?          ?          ?          ?         ?                      ?          ?            ?        ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
164196 2004_CF52          L.H._Wasserman  15.1   0.15     ?     ? ?       0   0   0   0   0   0 13712  261 20181009 143.414576  50.719334  35.337070  33.742459 0.30121186    2.72066679 20180602 6.1E-02 -5.1E-05 20180912 1.3E-01 20190627 1.6E-01 20200921 1.6E-01 20200921	164196    14.73   2.7177074  0.2699803 0.5393129   80.344684    -0.313128   -44.665395    0.45  10	     ? ?           ?         ?    ?     ?                ?   ?   ?    ? ?      ?        ?      ?     ?     ?     ?     ?     ?      ?   ?     	     ? ?                           ?  ?     ?     ?  ?      ?     ?     ?    	?       ?    ?   ?    ?   ?         ?          ?           ?           ?         ?           ?          ?           ?       ?      ?       ?      ?       ?        ?     ?    ?     ?    ?     ?    ?     ?    ?     ?    ?     ?     ?     ?     ?       ? ?                     ?  ? ?           ?          ?         ?       ?       ?      ?     ?                     ?    ?        ?      ?          ?          ?            ?          ?          ?          ?         ?                      ?          ?            ?        ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
164954 1999_YW3           L.H._Wasserman  14.7   0.15     ?     ? ?       0   0   0   0   0   0  6356  495 20181009 185.090672  40.612961  35.265303  30.749018 0.21003856    2.60163189 20170513 5.3E-02 -1.4E-04 20180912 8.7E-02 20190804 1.5E-01 20241119 1.6E-01 20281024	164954    14.52   2.6009105  0.1834016 0.4918295   85.816102     3.826386   -37.888490    1.46  10	164954 1999_YW3    G4954    14.60 +0.15 2455271.5109985   0   0   6   6 "DVB-"   7.093   0.509 0.051 0.013 0.076 0.019 1.104 0.126 "-" "Mas11"	     ? ?                           ?  ?     ?     ?  ?      ?     ?     ?    	?       ?    ?   ?    ?   ?         ?          ?           ?           ?         ?           ?          ?           ?       ?      ?       ?      ?       ?        ?     ?    ?     ?    ?     ?    ?     ?    ?     ?    ?     ?     ?     ?     ?       ? ?                     ?  ? ?           ?          ?         ?       ?       ?      ?     ?                     ?    ?        ?      ?          ?          ?            ?          ?          ?          ?         ?                      ?          ?            ?        ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
165650 2001_HN36          L.H._Wasserman  14.6   0.15     ?     ? ?       0   0   0   0   0   0  7099  392 20181009 302.472974  25.241193 233.443332  31.070597 0.08656775    2.71239087 20180506 5.6E-02 -1.1E-04 20180912 1.2E-01 20190604 1.5E-01 20240810 1.7E-01 20280609	165650    14.41   2.7135760  0.1741084 0.5083046   80.527136    -1.889628   -39.334150    0.29  10	165650 2001_HN36   G5650    14.60 +0.15 2455424.2222295   0  16  18   0 "DV--"   7.086   0.869 0.066 0.145 0.093 0.181 1.000 0.154 "-" "Mas12"	     ? ?                           ?  ?     ?     ?  ?      ?     ?     ?    	?       ?    ?   ?    ?   ?         ?          ?           ?           ?         ?           ?          ?           ?       ?      ?       ?      ?       ?        ?     ?    ?     ?    ?     ?    ?     ?    ?     ?    ?     ?     ?     ?     ?       ? ?                     ?  ? ?           ?          ?         ?       ?       ?      ?     ?                     ?    ?        ?      ?          ?          ?            ?          ?          ?          ?         ?                      ?          ?            ?        ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
166335 2002_JR108         L.H._Wasserman  16.0   0.15     ?     ? ?       0   0   1   0   0   0 20523  137 20181009 291.546934  55.359456 198.507447  31.381266 0.22578957    2.63428144 20170118 9.3E-02 -4.3E-05 20180912 2.3E-01 20190430 2.3E-01 20230323 2.5E-01 20280806	166335    15.76   2.6347770  0.2447449 0.5132241   84.167266     2.756792   -41.682975    0.11  10	166335 2002_JR108  G6335    15.80 +0.15 2455334.1885935   0   0   5   0 "DV--"   2.088   0.165 0.194 0.043 0.291 0.065 1.000 0.158 "-" "Mas11"	     ? ?                           ?  ?     ?     ?  ?      ?     ?     ?    	?       ?    ?   ?    ?   ?         ?          ?           ?           ?         ?           ?          ?           ?       ?      ?       ?      ?       ?        ?     ?    ?     ?    ?     ?    ?     ?    ?     ?    ?     ?     ?     ?     ?       ? ?                     ?  ? ?           ?          ?         ?       ?       ?      ?     ?                     ?    ?        ?      ?          ?          ?            ?          ?          ?          ?         ?                      ?          ?            ?        ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
166444 2002_PJ54          L.H._Wasserman  15.0   0.15     ?     ? ?       0   0   0   0   0   0  5749  496 20181009  85.641119 300.214843 129.583391  26.696974 0.24072845    2.78487359 20180506 2.8E-02  6.6E-05 20180912 6.1E-02 20190424 9.4E-02 20261126 9.4E-02 20261126	166444    14.75   2.7857475  0.2032688 0.4380234   77.415431    13.714198   -48.797680    1.83  -2	     ? ?           ?         ?    ?     ?                ?   ?   ?    ? ?      ?        ?      ?     ?     ?     ?     ?     ?      ?   ?     	     ? ?                           ?  ?     ?     ?  ?      ?     ?     ?    	sc13fa  5183 3  618   206  129.107 1826.380    53439.47621 227.454695  16.974851 219.355034  33.240353   49.362993  -0.0589 0.0034 +0.1583 0.0034 -0.0828 +0.1541  22.73 0.30 21.07 0.64 20.36 0.03 20.12 0.03 20.11 0.09  0.17 0.57  20.66 21.59 1  166444 2002_PJ54             1  1 00000000  227.454628  16.974837 20.15    3.168   2.516 15.25  ASTORB_20080108      14.80 0.15   192  54500.500000   2.78605509 0.24053702  26.686765 129.638007 300.524540 338.288049  -                      0.00000000 0.00000000   0.000000 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
167202 2003_TO20          L.H._Wasserman  15.7   0.15     ?     ? ?       0   0   0   0   0   0  6339  296 20181009 142.593668 108.091863 359.039006  28.058284 0.18244028    2.59906521 20170722 9.9E-02 -2.6E-04 20180912 1.4E-01 20190807 2.1E-01 20260401 2.0E-01 20260401	167202    15.44   2.5972763  0.1542622 0.4723198   85.996583     7.167956   -37.228792   19.50  10	167202 2003_TO20   G7202    15.50 +0.15 2455275.4164520   0   0  11  12 "DVB-"   5.868   0.384 0.032 0.010 0.049 0.015 1.352 0.142 "-" "Mas11"	     ? ?                           ?  ?     ?     ?  ?      ?     ?     ?    	?       ?    ?   ?    ?   ?         ?          ?           ?           ?         ?           ?          ?           ?       ?      ?       ?      ?       ?        ?     ?    ?     ?    ?     ?    ?     ?    ?     ?    ?     ?     ?     ?     ?       ? ?                     ?  ? ?           ?          ?         ?       ?       ?      ?     ?                     ?    ?        ?      ?          ?          ?            ?          ?          ?          ?         ?                      ?          ?            ?        ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
167460 2003_YO7           L.H._Wasserman  14.5   0.15     ?     ? ?       0   0   0   0   0   0  6663  601 20181009  83.810205   8.962350  81.862447  32.079076 0.20005929    2.75417015 20180602 2.4E-02 -4.1E-06 20180912 5.5E-02 20190523 9.4E-02 20270104 9.3E-02 20270104	167460    14.28   2.7545669  0.2717170 0.4751777   78.735155     9.335128   -50.730786    9.35  -2	     ? ?           ?         ?    ?     ?                ?   ?   ?    ? ?      ?        ?      ?     ?     ?     ?     ?     ?      ?   ?     	     ? ?                           ?  ?     ?     ?  ?      ?     ?     ?    	sc205f  5237 1  174   154  459.095  205.550    53469.37705 233.987188  15.700511 226.991275  33.919681   27.376097  -0.1918 0.0053 -0.0098 0.0061 -0.2313 -0.0023  21.32 0.13 19.76 0.02 19.07 0.03 18.84 0.02 18.89 0.04  0.14 0.03  19.35 20.26 1  167460 2003_YO7              2  2 00000000  233.987207  15.700632 19.07    2.949   2.132 13.29  ASTORB_20080108      14.30 0.15   278  54500.500000   2.75433468 0.20052862  32.073566  81.902902   9.371860 322.276539  -                      0.00000000 0.00000000   0.000000 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
167608 2004_CB1           L.H._Wasserman  15.0   0.15     ?     ? ?       0   0   0   0   0   0  7094  427 20181009  85.225527 353.603964  92.880404  28.531675 0.18229140    2.79952832 20180602 3.0E-02  3.9E-05 20180912 6.7E-02 20190515 1.1E-01 20261209 1.1E-01 20261209	167608    14.73   2.7984885  0.2217864 0.4314951   76.886813    16.236953   -51.451648    2.54  -2	     ? ?           ?         ?    ?     ?                ?   ?   ?    ? ?      ?        ?      ?     ?     ?     ?     ?     ?      ?   ?     	     ? ?                           ?  ?     ?     ?  ?      ?     ?     ?    	?       ?    ?   ?    ?   ?         ?          ?           ?           ?         ?           ?          ?           ?       ?      ?       ?      ?       ?        ?     ?    ?     ?    ?     ?    ?     ?    ?     ?    ?     ?     ?     ?     ?       ? ?                     ?  ? ?           ?          ?         ?       ?       ?      ?     ?                     ?    ?        ?      ?          ?          ?            ?          ?          ?          ?         ?                      ?          ?            ?        ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
167679 2004_GS9           L.H._Wasserman  15.8   0.15     ?     ? ?       0   0   0   0   0   0  6646  278 20181009 110.389483  81.609830  45.675272  24.897216 0.32645305    2.74506808 20170314 8.6E-02 -1.9E-04 20180912 1.5E-01 20190727 1.5E-01 20190727 1.5E-01 20280722	167679    15.41   2.7436347  0.2547449 0.4485999   79.203659    13.217682   -50.835004   16.49  -2	     ? ?           ?         ?    ?     ?                ?   ?   ?    ? ?      ?        ?      ?     ?     ?     ?     ?     ?      ?   ?     	     ? ?                           ?  ?     ?     ?  ?      ?     ?     ?    	?       ?    ?   ?    ?   ?         ?          ?           ?           ?         ?           ?          ?           ?       ?      ?       ?      ?       ?        ?     ?    ?     ?    ?     ?    ?     ?    ?     ?    ?     ?     ?     ?     ?       ? ?                     ?  ? ?           ?          ?         ?       ?       ?      ?     ?                     ?    ?        ?      ?          ?          ?            ?          ?          ?          ?         ?                      ?          ?            ?        ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
168316 1982_WD            L.H._Wasserman  15.0   0.15     ?     ? ?       0   0   0   0   0   0 12503  221 20181009 158.682346 212.343993 247.397063  28.951641 0.22978208    2.61269638 20170314 6.2E-02 -2.4E-04 20180912 9.1E-02 20190804 1.2E-01 20241101 1.2E-01 20241101	168316    14.73   2.6115642  0.2604014 0.4723440   85.290780    10.155708   -44.436255    1.42  -2	     ? ?           ?         ?    ?     ?                ?   ?   ?    ? ?      ?        ?      ?     ?     ?     ?     ?     ?      ?   ?     	     ? ?                           ?  ?     ?     ?  ?      ?     ?     ?    	?       ?    ?   ?    ?   ?         ?          ?           ?           ?         ?           ?          ?           ?       ?      ?       ?      ?       ?        ?     ?    ?     ?    ?     ?    ?     ?    ?     ?    ?     ?     ?     ?     ?       ? ?                     ?  ? ?           ?          ?         ?       ?       ?      ?     ?                     ?    ?        ?      ?          ?          ?            ?          ?          ?          ?         ?                      ?          ?            ?        ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
168439 1998_VS52          L.H._Wasserman  15.1   0.15     ?     ? ?       0   0   0   0   0   0  7096  329 20181009 142.747348 301.375216  75.260166  25.054431 0.21538468    2.76697145 20180506 3.4E-02  1.2E-05 20180912 6.0E-02 20190411 1.3E-01 20211116 1.3E-01 20211116	168439    14.87   2.7692655  0.1813385 0.4085842   78.106886    18.571843   -48.825051    1.19  -2	     ? ?           ?         ?    ?     ?                ?   ?   ?    ? ?      ?        ?      ?     ?     ?     ?     ?     ?      ?   ?     	     ? ?                           ?  ?     ?     ?  ?      ?     ?     ?    	s0dc76  2379 4   84   373  607.281 1091.340    52075.18394 221.755959  -1.890418 219.917707  13.561755  -44.234006  -0.1467 0.0037 -0.0923 0.0034 -0.1111 -0.1355  22.92 0.41 21.03 0.03 20.30 0.03 20.24 0.03 20.18 0.12  0.11 0.04  20.60 21.55 1  168439 1998_VS52             1  1 00000000  221.755956  -1.890466 20.62    3.211   2.420 13.12  ASTORB_20080108      15.40 0.15   329  54500.500000   2.76957882 0.21384641  25.047272  75.313154 301.797323  27.729383  -                      0.00000000 0.00000000   0.000000 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
168448 1999_AE4           L.H._Wasserman  15.0   0.15     ?     ? ?       0   0   0   0   0   0  6700  217 20181009  99.781463 226.702929 251.043827  40.515957 0.27293682    2.74583304 20170513 7.2E-02 -3.1E-04 20180912 1.3E-01 20190704 3.2E-01 20220103 3.1E-01 20220103	168448    14.82   2.7405747  0.3329188 0.6264157   79.341324    -5.137689   -44.520239    2.95  10	     ? ?           ?         ?    ?     ?                ?   ?   ?    ? ?      ?        ?      ?     ?     ?     ?     ?     ?      ?   ?     	     ? ?                           ?  ?     ?     ?  ?      ?     ?     ?    	?       ?    ?   ?    ?   ?         ?          ?           ?           ?         ?           ?          ?           ?       ?      ?       ?      ?       ?        ?     ?    ?     ?    ?     ?    ?     ?    ?     ?    ?     ?     ?     ?     ?       ? ?                     ?  ? ?           ?          ?         ?       ?       ?      ?     ?                     ?    ?        ?      ?          ?          ?            ?          ?          ?          ?         ?                      ?          ?            ?        ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
168577 1999_XO142         L.H._Wasserman  15.9   0.15     ?     ? ?       0   0   0   0   0   0  6375  274 20181009 147.514668  63.913367  79.198456  31.132553 0.20379220    2.59544096 20170613 8.3E-02 -4.1E-04 20180912 1.1E-01 20190923 1.5E-01 20241218 1.6E-01 20281127	168577    15.61   2.5956860  0.2391642 0.5107954   86.075858     3.960778   -40.747658    1.20  10	     ? ?           ?         ?    ?     ?                ?   ?   ?    ? ?      ?        ?      ?     ?     ?     ?     ?     ?      ?   ?     	     ? ?                           ?  ?     ?     ?  ?      ?     ?     ?    	?       ?    ?   ?    ?   ?         ?          ?           ?           ?         ?           ?          ?           ?       ?      ?       ?      ?       ?        ?     ?    ?     ?    ?     ?    ?     ?    ?     ?    ?     ?     ?     ?     ?       ? ?                     ?  ? ?           ?          ?         ?       ?       ?      ?     ?                     ?    ?        ?      ?          ?          ?            ?          ?          ?          ?         ?                      ?          ?            ?        ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
168711 2000_HM74          L.H._Wasserman  14.6   0.15     ?     ? ?       0   0   0   0   0   0  6686  624 20181009  20.921399 109.189092  86.143609  26.581302 0.25937012    2.75682766 20180602 3.7E-02  6.7E-05 20180912 9.1E-02 20190727 1.2E-01 20230523 1.1E-01 20230523	168711    14.11   2.7557396  0.2440168 0.4509122   78.683991    12.428587   -50.090935    0.00  -2	168711 2000_HM74   G8711    14.30 +0.15 2455332.7060000   0   0  13   0 "DV--"   3.498   0.252 0.275 0.029 0.413 0.043 1.000 0.133 "-" "Mas11"	     ? ?                           ?  ?     ?     ?  ?      ?     ?     ?    	?       ?    ?   ?    ?   ?         ?          ?           ?           ?         ?           ?          ?           ?       ?      ?       ?      ?       ?        ?     ?    ?     ?    ?     ?    ?     ?    ?     ?    ?     ?     ?     ?     ?       ? ?                     ?  ? ?           ?          ?         ?       ?       ?      ?     ?                     ?    ?        ?      ?          ?          ?            ?          ?          ?          ?         ?                      ?          ?            ?        ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
168712 2000_HY79          L.H._Wasserman  15.1   0.15     ?     ? ?       0   0   0   0   0   0  6608  329 20181009  29.360905  85.980409  75.007127  25.500706 0.14369138    2.79079410 20180602 3.1E-02 -7.6E-06 20180912 9.2E-02 20190610 1.1E-01 20240707 1.1E-01 20280508	168712    14.83   2.7897025  0.1324219 0.4251588   77.250567    14.470763   -45.128196    4.93  -2	     ? ?           ?         ?    ?     ?                ?   ?   ?    ? ?      ?        ?      ?     ?     ?     ?     ?     ?      ?   ?     	     ? ?                           ?  ?     ?     ?  ?      ?     ?     ?    	?       ?    ?   ?    ?   ?         ?          ?           ?           ?         ?           ?          ?           ?       ?      ?       ?      ?       ?        ?     ?    ?     ?    ?     ?    ?     ?    ?     ?    ?     ?     ?     ?     ?       ? ?                     ?  ? ?           ?          ?         ?       ?       ?      ?     ?                     ?    ?        ?      ?          ?          ?            ?          ?          ?          ?         ?                      ?          ?            ?        ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
169045 2001_FE54          L.H._Wasserman  15.3   0.15     ?     ? ?       0   0   0   0   0   0  6288  360 20181009  77.820513 132.892194  27.696855  32.566144 0.20000505    2.62775764 20180602 4.3E-02 -1.9E-05 20180912 8.6E-02 20190815 1.2E-01 20260202 1.2E-01 20260202	169045    14.95   2.6263731  0.1981873 0.5097950   84.571522    -2.483274   -41.506129    0.22  10	169045 2001_FE54   G9045    15.10 +0.15 2455287.4244790   0   0   6   0 "DV--"   2.910   0.723 0.190 0.063 0.285 0.095 1.000 0.432 "-" "Mas11"	     ? ?                           ?  ?     ?     ?  ?      ?     ?     ?    	sbe005  5087 5  281   159  917.754 1519.790    53360.49907 196.079455  27.641259 182.728766  31.550480   92.760938  +0.3138 0.0032 -0.0594 0.0032 +0.3680 +0.0600  21.36 0.10 19.81 0.02 19.27 0.02 18.99 0.02 19.14 0.04  0.04 0.03  19.49 20.24 1  169045 2001_FE54             1  1 00000000  196.079560  27.641348 19.35    2.105   1.902 27.84  ASTORB_20080108      15.10 0.15   248  54500.500000   2.62482367 0.20228778  32.606764  27.766535 132.845683 254.972944  -                      0.00000000 0.00000000   0.000000 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
