
# Surface 0 of 1 surfaces

# Curve title: ""d46.dat" matrix"

# Contour 0, label:      0.5
 57  23.3911 -0.5 
 58  23.2507 -0.5 
 59  23.1125 -0.5 
 59.8241  23 -0.5 
 60  22.9764 -0.5 
 61  22.8437 -0.5 
 62  22.713 -0.5 
 63  22.5842 -0.5 
 64  22.4573 -0.5 
 65  22.3323 -0.5 
 66  22.2092 -0.5 
 67  22.0881 -0.5 
 67.7367  22 -0.5 
 68  21.9691 -0.5 
 69  21.8531 -0.5 
 70  21.7388 -0.5 
 71  21.6265 -0.5 
 72  21.5159 -0.5 
 73  21.4071 -0.5 
 74  21.3002 -0.5 
 75  21.1951 -0.5 
 76  21.0917 -0.5 
 76.9012  21 -0.5 
 77  20.9901 -0.5 
 78  20.8915 -0.5 
 79  20.7945 -0.5 
 80  20.6993 -0.5 
 81  20.6057 -0.5 
 82  20.5139 -0.5 

